CWRC ID,URI,Primary Title,Alternative Title,Other Title,No Type Title,Orlando Record Identifier,Counts,Count_primary,Count_alternative,Count_other,Count_none,Count_all
a0a57cc8-3027-4e58-9ae0-f81f60aca8f4,https://commons.cwrc.ca/orlando:a0a57cc8-3027-4e58-9ae0-f81f60aca8f4,"Elizabeth Robins, 1862-1952",,,,29332,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0a59894-92a9-46c6-a991-60ab841f4195,https://commons.cwrc.ca/orlando:a0a59894-92a9-46c6-a991-60ab841f4195,Travelling Days,,,,30245,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0a70fb4-14ad-46c8-b3f3-51a849a339e1,https://commons.cwrc.ca/orlando:a0a70fb4-14ad-46c8-b3f3-51a849a339e1,The New Propaganda,,,,32236,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0a74af7-1b45-4dc8-b6be-dfcceb0aef41,https://commons.cwrc.ca/orlando:a0a74af7-1b45-4dc8-b6be-dfcceb0aef41,Critical Materials,,,,1025,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0a830ab-f967-4a14-a893-441e08610c72,https://commons.cwrc.ca/orlando:a0a830ab-f967-4a14-a893-441e08610c72,"The Story of Antigone, by Ali Smith",,,,90827,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0a9ed9a-c503-46aa-b2ab-21239dc4a2b8,https://commons.cwrc.ca/orlando:a0a9ed9a-c503-46aa-b2ab-21239dc4a2b8,Introduction,,,,3521,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0ad8a04-0c5f-4063-8724-b435ed667d7e,https://commons.cwrc.ca/orlando:a0ad8a04-0c5f-4063-8724-b435ed667d7e,Modern British Jewry,,,,108739,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0aff01e-191c-4849-9880-aa74bcfe26ec,https://commons.cwrc.ca/orlando:a0aff01e-191c-4849-9880-aa74bcfe26ec,The Glass Cottage : a Nautical Romance,,,,56149,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0b05005-0238-4f07-b476-cad64ddeb566,https://commons.cwrc.ca/orlando:a0b05005-0238-4f07-b476-cad64ddeb566,Arthur Conan Doyle,,,,40,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0b0a52a-f42c-4dd3-9971-a751040c21a9,https://commons.cwrc.ca/orlando:a0b0a52a-f42c-4dd3-9971-a751040c21a9,Folk Music,,,,24938,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0b3b4dc-3134-449e-af3a-f01a223e27b3,https://commons.cwrc.ca/orlando:a0b3b4dc-3134-449e-af3a-f01a223e27b3,"Writing for Their Lives: The Modernist Women, 1910-1940",,,,5373,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0b76062-d99f-48a3-a1b8-78ca10c1f63f,https://commons.cwrc.ca/orlando:a0b76062-d99f-48a3-a1b8-78ca10c1f63f,Past Tensions,,,,35623,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0b99410-4ac3-4c89-ae26-c790d22a9886,https://commons.cwrc.ca/orlando:a0b99410-4ac3-4c89-ae26-c790d22a9886,Personality Rights,,,,30945,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0be5144-da86-499b-8648-e830c9acbcc7,https://commons.cwrc.ca/orlando:a0be5144-da86-499b-8648-e830c9acbcc7,The Merry Wives of Westminster,,,,53709,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0bf9278-bcb9-4cf5-85ed-17119406dc41,https://commons.cwrc.ca/orlando:a0bf9278-bcb9-4cf5-85ed-17119406dc41,"The Masked Woman Revealed; or, the prostitute and the playwright in Aphra Behn criticism",,,,7803,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0bfa482-a994-49e2-89a5-a52082096627,https://commons.cwrc.ca/orlando:a0bfa482-a994-49e2-89a5-a52082096627,The Fair of May Fair,,,,10584,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0c0ce06-fd76-4e2d-bc48-fb4851d263b8,https://commons.cwrc.ca/orlando:a0c0ce06-fd76-4e2d-bc48-fb4851d263b8,"Review of R. T. W. Denning, ed.,  The Diary of William Thomas, 1762-1795 , 1995",,,,10209,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0c10c32-bd8f-4213-bdb8-b294fc944ac4,https://commons.cwrc.ca/orlando:a0c10c32-bd8f-4213-bdb8-b294fc944ac4,"The Canadian Crisis and British Colonial Policy, 1828-1841",,,,2361,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0c6f628-f11f-4c19-8da6-87df0e38a96b,https://commons.cwrc.ca/orlando:a0c6f628-f11f-4c19-8da6-87df0e38a96b,Lonnie Donegan: The King of Skiffle,,,,15705,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0c7bd99-e6a2-4a54-ae1e-06ec81d3fadf,https://commons.cwrc.ca/orlando:a0c7bd99-e6a2-4a54-ae1e-06ec81d3fadf,Obituary. Monica Furlong,,,,57267,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0cd0093-8079-4940-8553-081eeb4317b4,https://commons.cwrc.ca/orlando:a0cd0093-8079-4940-8553-081eeb4317b4,An Epistle from the Womens Quarterly Meeting for the County of York,,,,5600,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0cd24eb-e075-4955-bbdc-ea68359686e6,https://commons.cwrc.ca/orlando:a0cd24eb-e075-4955-bbdc-ea68359686e6,The Pendulum,"Elinor Mordaunt, The Pendulum, 1918",,,32287,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
a0cdc428-d6d6-48a2-92ef-8f10c52861ee,https://commons.cwrc.ca/orlando:a0cdc428-d6d6-48a2-92ef-8f10c52861ee,Studies in Love and in Terror,,,,54170,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0ce5a25-f7b3-46ac-88cb-33fc690dad8a,https://commons.cwrc.ca/orlando:a0ce5a25-f7b3-46ac-88cb-33fc690dad8a,The Film Business: A History of British Cinema 1896-1972,,,,109664,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0d13452-fe12-4aeb-a66e-1930f0bd27d2,https://commons.cwrc.ca/orlando:a0d13452-fe12-4aeb-a66e-1930f0bd27d2,Foreword,,,,34429,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0d4729e-127d-4733-9639-aacd2f0494aa,https://commons.cwrc.ca/orlando:a0d4729e-127d-4733-9639-aacd2f0494aa,Speculation,Speculation. A Novel,,,102733,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
a0d4995a-9348-4f57-99c2-bd1db6ea4fd2,https://commons.cwrc.ca/orlando:a0d4995a-9348-4f57-99c2-bd1db6ea4fd2,City of the Mind,,,,19865,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0d6d0e2-c5f6-4499-8bc3-bf6972442a61,https://commons.cwrc.ca/orlando:a0d6d0e2-c5f6-4499-8bc3-bf6972442a61,The Webbs return to LSE,,,,33348,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0da2180-fa37-418b-b209-2963f8636d53,https://commons.cwrc.ca/orlando:a0da2180-fa37-418b-b209-2963f8636d53,Doing Literary Business,Doing Literary Business: American Women Writers in the Nineteenth Century,,,39926,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
a0dfb4ab-352e-4b54-9504-816757c3c658,https://commons.cwrc.ca/orlando:a0dfb4ab-352e-4b54-9504-816757c3c658,Missing Mother,,,,7927,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0e35b3d-5f9c-4adf-b4fb-082a31266b83,https://commons.cwrc.ca/orlando:a0e35b3d-5f9c-4adf-b4fb-082a31266b83,Nothing Sacred,Nothing Sacred: Selected Writings,,,280,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
a0e44987-3906-4d49-99f5-cfbcff21bfe2,https://commons.cwrc.ca/orlando:a0e44987-3906-4d49-99f5-cfbcff21bfe2,5 Songs from the Auvergnat,,,,43665,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0e470db-a26e-431f-baf7-91c100b1d596,https://commons.cwrc.ca/orlando:a0e470db-a26e-431f-baf7-91c100b1d596,Diary,,,,152042,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0e52edf-7f37-47c6-91e0-cd30673a7ba7,https://commons.cwrc.ca/orlando:a0e52edf-7f37-47c6-91e0-cd30673a7ba7,"Westwood; or, The Gentle Powers",The Gentle Powers,,,18422,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
a0e63b48-5e0f-4df3-9662-4705e35238c0,https://commons.cwrc.ca/orlando:a0e63b48-5e0f-4df3-9662-4705e35238c0,Women's Gothic and Romantic Fiction: A Reference Guide,,,,69151,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0e68097-9ede-41cc-a2a8-f525bb2d082e,https://commons.cwrc.ca/orlando:a0e68097-9ede-41cc-a2a8-f525bb2d082e,Miss Silver Detects,"Miss Silver Detects. Consisting of The Lonesome Road, The Brading Collection, The Ivory Dagger",,,29474,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
a0e96fe6-eab0-4ba1-89c9-755de79a6a55,https://commons.cwrc.ca/orlando:a0e96fe6-eab0-4ba1-89c9-755de79a6a55,Dangerous Intimacies: Towards a Sapphic History of the British Novel,,,,2142,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0eccfb5-b5fc-4bfe-a8ed-8f787592cf05,https://commons.cwrc.ca/orlando:a0eccfb5-b5fc-4bfe-a8ed-8f787592cf05,"Hysteria, Hypnosis and Healing: The Work of J.-M. Charcot",,,,14,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0ed0bd6-fd32-4208-9130-da8cf793f3ab,https://commons.cwrc.ca/orlando:a0ed0bd6-fd32-4208-9130-da8cf793f3ab,New Novels,,,,56834,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0f05ad9-495a-44ec-9fb9-489474e1b98c,https://commons.cwrc.ca/orlando:a0f05ad9-495a-44ec-9fb9-489474e1b98c,Joan of Arc,Joan of Arc. An epic poem,,,20609,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
a0f13196-3429-4a51-80d7-55dd11d9e17b,https://commons.cwrc.ca/orlando:a0f13196-3429-4a51-80d7-55dd11d9e17b,So Much Smoke,,,,151461,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0f1dd7c-79bf-4617-87cd-7e30a872ee2b,https://commons.cwrc.ca/orlando:a0f1dd7c-79bf-4617-87cd-7e30a872ee2b,Modernizing Elinor and Marianne,,,,85385,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0f2248c-d611-4282-a2fd-41afa26b8697,https://commons.cwrc.ca/orlando:a0f2248c-d611-4282-a2fd-41afa26b8697,Women's Work and Women's Wages,,,,34652,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0f8d855-6857-4513-b357-8904d197b445,https://commons.cwrc.ca/orlando:a0f8d855-6857-4513-b357-8904d197b445,"Elizabeth Glen, M.B.","Elizabeth Glen, M.B., the Experiences of a Lady Doctor",,,32012,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
a0f9df64-ddd6-48a2-aa9d-8b1037bdda4a,https://commons.cwrc.ca/orlando:a0f9df64-ddd6-48a2-aa9d-8b1037bdda4a,In That Sense You Touched It,,,,32677,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0fc26cf-e522-4833-b3ff-bc0b5d774bcf,https://commons.cwrc.ca/orlando:a0fc26cf-e522-4833-b3ff-bc0b5d774bcf,The Darwin Show,,,,61050,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a0fcfddb-b2f2-459b-b570-fda844648b9b,https://commons.cwrc.ca/orlando:a0fcfddb-b2f2-459b-b570-fda844648b9b,The Beau's Duel,"The Beau's Duel; or, A Soldier for the Ladies",,,4830,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
a0fdbaa4-dcdf-4f44-8168-56788f37deab,https://commons.cwrc.ca/orlando:a0fdbaa4-dcdf-4f44-8168-56788f37deab,The Subsequent Nuremberg Trials: An Overview,,,,34008,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a101869d-e59f-425a-ad02-18f70ff09be2,https://commons.cwrc.ca/orlando:a101869d-e59f-425a-ad02-18f70ff09be2,The Victims of Society,,,,101325,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a102820e-78e6-457f-9a63-ac620d7eac0c,https://commons.cwrc.ca/orlando:a102820e-78e6-457f-9a63-ac620d7eac0c,The Elected Member,Chosen People,,,105819,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
a104ba2d-e182-4aba-9129-07aa7c87a4ae,https://commons.cwrc.ca/orlando:a104ba2d-e182-4aba-9129-07aa7c87a4ae,Medical Writer: 'Behold the Human Creature',,,,8200,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a107f310-edf1-4e0c-8e63-a8c8fcd54726,https://commons.cwrc.ca/orlando:a107f310-edf1-4e0c-8e63-a8c8fcd54726,Introduction,,,,24217,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a109c713-6c1c-48b1-94d8-17db870fc7cd,https://commons.cwrc.ca/orlando:a109c713-6c1c-48b1-94d8-17db870fc7cd,The Moral Basis of Politics,,,,3730,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a109cd0a-a510-44af-b5e2-98706f008479,https://commons.cwrc.ca/orlando:a109cd0a-a510-44af-b5e2-98706f008479,The Pickwick Papers,The Posthumous Papers of the Pickwick Club,,,100708,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
a112301d-8862-43fd-8e97-a5caa7879c6e,https://commons.cwrc.ca/orlando:a112301d-8862-43fd-8e97-a5caa7879c6e,The Doctor's Little Daughter,,,,9901,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a112c4a8-5f40-4ffd-8ce5-57dae0103fdb,https://commons.cwrc.ca/orlando:a112c4a8-5f40-4ffd-8ce5-57dae0103fdb,Canadian Born,"Mary Augusta Ward, Canadian Born, 1910; Lady Merton, Colonist",,,11025,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
a113025e-b514-4820-b49b-da14194367d2,https://commons.cwrc.ca/orlando:a113025e-b514-4820-b49b-da14194367d2,Charles I and the Popish Plot,,,,109809,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a113f15a-3459-40d8-8817-549e3a5e8a49,https://commons.cwrc.ca/orlando:a113f15a-3459-40d8-8817-549e3a5e8a49,Beacon Hill,"Beacon Hill: A Local Poem, Historic and Descriptive",,,54726,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
a1180962-4f7c-44e0-a6f2-0c86cb80a180,https://commons.cwrc.ca/orlando:a1180962-4f7c-44e0-a6f2-0c86cb80a180,Complete Love Lyrics,"Complete Love Lyrics. Including India's Love Lyrics, Stars of the Desert, Last Poems",,,55006,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
a11a0e74-a145-4f6d-b493-ba4549c13289,https://commons.cwrc.ca/orlando:a11a0e74-a145-4f6d-b493-ba4549c13289,Two Notes,,,,15351,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a11ae0fc-a383-434c-9a93-0a3b812c44f9,https://commons.cwrc.ca/orlando:a11ae0fc-a383-434c-9a93-0a3b812c44f9,Émile,"Émile; ou, De l'éducation",,,100417,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
a11d152f-ac54-417a-8de8-99356a7b5f51,https://commons.cwrc.ca/orlando:a11d152f-ac54-417a-8de8-99356a7b5f51,Book Review Index,,,,1704,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a11df4f2-631f-47d1-9dad-8da0c98e3221,https://commons.cwrc.ca/orlando:a11df4f2-631f-47d1-9dad-8da0c98e3221,Who's Who in Burns,,,,55527,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a11e989a-d73c-44d2-8a77-d30f2c3f9f5f,https://commons.cwrc.ca/orlando:a11e989a-d73c-44d2-8a77-d30f2c3f9f5f,Victorian Literature 1830-1900,,,,35937,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a1224678-c580-432a-b88e-a4e52f075985,https://commons.cwrc.ca/orlando:a1224678-c580-432a-b88e-a4e52f075985,Emails to Orlando about Naomi Royde–Smith,,,,77529,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a1244ea2-40e5-4384-9383-ba59108ca2cd,https://commons.cwrc.ca/orlando:a1244ea2-40e5-4384-9383-ba59108ca2cd,The Laurel Bush,The Laurel Bush: An Old-Fashioned Love Story,,,101753,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
a1279639-348c-4385-920b-25ded4b8a816,https://commons.cwrc.ca/orlando:a1279639-348c-4385-920b-25ded4b8a816,Solution Three,,,,3706,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a12a63b6-cf13-445e-960f-d0d58c50100b,https://commons.cwrc.ca/orlando:a12a63b6-cf13-445e-960f-d0d58c50100b,"800 Napkins, 47 Finger Bowls",,,,6924,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a12e4db3-0aa6-4e4a-85d6-093a68127553,https://commons.cwrc.ca/orlando:a12e4db3-0aa6-4e4a-85d6-093a68127553,Poems,"Dora Greenwell, Poems, 1848",,,35196,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
a1331fc4-6b24-4519-b6ff-96b039539077,https://commons.cwrc.ca/orlando:a1331fc4-6b24-4519-b6ff-96b039539077,Corvey Women Writers on the Web: an Electronic Guide to Literature 1796-1834 (CW3),,,,17327,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a133b9d4-6ff5-42c9-8f98-c3558d0d89aa,https://commons.cwrc.ca/orlando:a133b9d4-6ff5-42c9-8f98-c3558d0d89aa,The Verse Miscellany of Constance Aston Fowler,The Verse Miscellany of Constance Aston Fowler. A Diplomatic Edition,,,24325,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
a1346c70-166f-43bb-bddb-72d1035bbfdc,https://commons.cwrc.ca/orlando:a1346c70-166f-43bb-bddb-72d1035bbfdc,"Women Teachers and the Expansion of Girls' Schooling in England, c. 1760-1820",,,,107888,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a1347e8f-bde6-4822-8cb0-b5d3c1ea10ca,https://commons.cwrc.ca/orlando:a1347e8f-bde6-4822-8cb0-b5d3c1ea10ca,Saffroned Bridesails,,,,70787,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a137b0cf-bbdf-4747-a0af-f3f4b85922d6,https://commons.cwrc.ca/orlando:a137b0cf-bbdf-4747-a0af-f3f4b85922d6,Christian's Mistake,,,,8114,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a1387740-32c6-4b62-848f-303c9dfe2985,https://commons.cwrc.ca/orlando:a1387740-32c6-4b62-848f-303c9dfe2985,Promenades dans Londres,,,,20873,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a138a428-00c0-4c5c-935e-bedcca04bd69,https://commons.cwrc.ca/orlando:a138a428-00c0-4c5c-935e-bedcca04bd69,Anna Livia Julian Brawn: Curriculum Vitae,,,,23773,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a138dc72-e3eb-4352-9916-8d02d5bf44ba,https://commons.cwrc.ca/orlando:a138dc72-e3eb-4352-9916-8d02d5bf44ba,Aunt Tony,,,,3122,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a13a3f00-7cfd-4111-a792-2e5828eff657,https://commons.cwrc.ca/orlando:a13a3f00-7cfd-4111-a792-2e5828eff657,Introduction,,,,91843,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a13d873e-e232-4254-83b4-43df7db6a505,https://commons.cwrc.ca/orlando:a13d873e-e232-4254-83b4-43df7db6a505,"Regina Maria Roche's ""Horrid"" Novel: Echoes of  Clermont  in Jane Austen's  Northanger Abbey",,,,54928,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a13ed4ec-58d5-4c28-a1b6-7a57999daa2c,https://commons.cwrc.ca/orlando:a13ed4ec-58d5-4c28-a1b6-7a57999daa2c,"Beckford, Godwin, Austen, and the Divisive 1790s",,,,47194,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a13f14e3-16b8-47ac-9a96-e02b0b23ba8f,https://commons.cwrc.ca/orlando:a13f14e3-16b8-47ac-9a96-e02b0b23ba8f,PEN Canada Members' Bulletin,,,,46692,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a13f5613-c6bd-4d95-a53b-c1b9fe6527a4,https://commons.cwrc.ca/orlando:a13f5613-c6bd-4d95-a53b-c1b9fe6527a4,Ancilla's Share,Ancilla's Share: An Indictment of Sex Antagonism,,,105734,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
a142efc3-2731-4fc5-9c34-9b5c83243d7a,https://commons.cwrc.ca/orlando:a142efc3-2731-4fc5-9c34-9b5c83243d7a,Introduction,,,,108361,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a1436fd8-e1c7-4faa-b18a-15018878cfd0,https://commons.cwrc.ca/orlando:a1436fd8-e1c7-4faa-b18a-15018878cfd0,The Flight of Time,Beg Vremeni,,,83569,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
a147c431-da1f-41ae-bc78-e5253496bbec,https://commons.cwrc.ca/orlando:a147c431-da1f-41ae-bc78-e5253496bbec,Under a Lilac-Bleeding Star: Travels and Travellers,,,,55029,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a147dfa5-6ba8-4848-bd3e-41034217d4ed,https://commons.cwrc.ca/orlando:a147dfa5-6ba8-4848-bd3e-41034217d4ed,Introductory Note,,,,24465,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a14982c3-b224-4965-80bd-8be5efd40a5f,https://commons.cwrc.ca/orlando:a14982c3-b224-4965-80bd-8be5efd40a5f,Under orders,,,,48618,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a14d9736-387f-4c5e-a5bf-faa2e10cc479,https://commons.cwrc.ca/orlando:a14d9736-387f-4c5e-a5bf-faa2e10cc479,The Russian Jerusalem. A Novel,,,,69467,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a14f09f6-8a71-4764-b9a5-87232b487144,https://commons.cwrc.ca/orlando:a14f09f6-8a71-4764-b9a5-87232b487144,Drelincourt and Rodalvi,"Drelincourt and Rodalvi; or, Memoirs of Two Noble Families",,,106247,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
a14f8458-be56-4af1-9f06-15e5c03a9f22,https://commons.cwrc.ca/orlando:a14f8458-be56-4af1-9f06-15e5c03a9f22,The Devil and the Deep Sea,,,,35085,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a1537ba6-ef59-4389-a209-a76c58a20fb2,https://commons.cwrc.ca/orlando:a1537ba6-ef59-4389-a209-a76c58a20fb2,The Standard of the Lord Revealed,"The Standard of the Lord Revealed, by which he hath led and guided and preserved his people since Adam to this day... Given forth at Lancaster Castle",,,13373,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
a153b43d-416e-43d1-bc46-170fffcfbfe1,https://commons.cwrc.ca/orlando:a153b43d-416e-43d1-bc46-170fffcfbfe1,The Royal Road to Fotheringay,,,,35914,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a155fb85-8335-470a-81fd-8a916d8e033e,https://commons.cwrc.ca/orlando:a155fb85-8335-470a-81fd-8a916d8e033e,The Real Price of Everything,,,,46928,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
a15731cc-3472-4f45-9094-fb920424b3de,https://commons.cwrc.ca/orlando:a15731cc-3472-4f45-9094-fb920424b3de,Social Life in England and France,"Social Life in England and France from the French Revolution in 1789, to that of July 1830. A sequel to A Comparative View of the Social Life of England and France",,,153663,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
