https://commons.cwrc.ca/orlando:9dd4ca02-bf2e-4c27-8955-37ad8049ae21,blacma,"Blackman, Malorie",FEMALE
https://commons.cwrc.ca/orlando:de379e16-0e8b-41ac-be78-b395e8f72ea9,blagis,"Blagden, Isa",FEMALE
https://commons.cwrc.ca/orlando:f1dc1e6a-7853-425d-914e-631d3efda31b,blamsu,"Blamire, Susanna",FEMALE
https://commons.cwrc.ca/orlando:f4400a9e-2a90-49da-aecc-64465420cd1c,blauba,"Blaugdone, Barbara",FEMALE
https://commons.cwrc.ca/orlando:9e0c824e-5896-484a-aa69-a37629eb3c96,bleean,"Bleecker, Ann Eliza",FEMALE
https://commons.cwrc.ca/orlando:ea8282fb-e8ea-48a3-81c0-9c4a0f7d5ea0,blesma,"Blessington, Marguerite Gardiner,,, Countess of",FEMALE
https://commons.cwrc.ca/orlando:d8c2a473-0de9-4225-99cf-487118aba815,blinma,"Blind, Mathilde",FEMALE
https://commons.cwrc.ca/orlando:811ed126-6bd7-4b6a-9fde-8f2347f80ed5,blyten,"Blyton, Enid",FEMALE
https://commons.cwrc.ca/orlando:142e56a2-0218-49cc-a00f-af38521aed62,bodiba,"Bodichon, Barbara Leigh Smith",FEMALE
https://commons.cwrc.ca/orlando:6b9660b8-e6fe-4f1f-8d81-ce59a8f5265b,bolaea,"Boland, Eavan",FEMALE
https://commons.cwrc.ca/orlando:c20db3b6-d8fe-421c-8b89-5224ac410656,bonhel,"Bonhote, Elizabeth",FEMALE
https://commons.cwrc.ca/orlando:62e65158-49b6-4e07-bcf7-e983b1eae6ef,bootfr,"Boothby, Frances",FEMALE
https://commons.cwrc.ca/orlando:b7e32f12-b129-43a9-8306-01129ac704ad,bostlu,"Boston, Lucy",FEMALE
https://commons.cwrc.ca/orlando:f4b99918-6c25-4c87-9c31-66c2177d5400,bottph,"Bottome, Phyllis",FEMALE
https://commons.cwrc.ca/orlando:3044ac38-9216-4f69-b98c-2d1a4e50ece5,boucje,"Boucherett, Jessie",FEMALE
https://commons.cwrc.ca/orlando:9c85a726-a8ef-4217-bf8a-fedbddbba853,bouldo,"Boulger, Dorothy",FEMALE
https://commons.cwrc.ca/orlando:f0aab0f1-09a4-4f8f-a833-c7e8582d58fd,bowdhe,"Bowdler, Henrietta Maria",FEMALE
https://commons.cwrc.ca/orlando:27116147-1af1-47a2-98d0-259e69b23356,boweba,"Bowers, Bathsheba",FEMALE
